Timestamp,US01M,US03MY,US02Y,US05Y,US10Y,US20Y,US30Y,FEDFUNDS,TIP,TIP_Vol,TIPS,TIPS_Vol,VIX,DJT,DJT_Vol,XLE,XLE_Vol,XLF,XLF_Vol,XLI,XLI_Vol,XLK,XLK_Vol,XLP,XLP_Vol,XLU,XLU_Vol,XLV,XLV_Vol,XLY,XLY_Vol,VIX,VIX3M,VIX9D,VVIX,UVIX,UVIX_Vol,PC,PCC,TICK,TICK.NQ,TICK.US,TICKI,TICKQ,TKVD.US,1/VOLX,1/VOLX_Vol,VIXM/VIXY,VIXM/VIXY_Vol,XLY*XLK/(XLP*XLU),XLY*XLK/(XLP*XLU)_Vol,ATHI.NQ-ATLO.NQ,ATHI.US-ATLO.US,HYG/UB1!,HYG/UB1!_Vol,6A1!,6A1!_Vol,6B1!,6B1!_Vol,6C1!,6C1!_Vol,6E1!,6E1!_Vol,6J1!,6J1!_Vol,6S1!,6S1!_Vol,CL1!,CL1!_Vol,CL2!,CL2!_Vol,HG1!,HG1!_Vol,PL1!,PL1!_Vol,SI1!,SI1!_Vol,GC1!,GC1!_Vol,ES1!,ES1!_Vol,NG1!,NG1!_Vol,YM1!,YM1!_Vol,RTY1!,RTY1!_Vol,ZT1!,ZT1!_Vol,ZF1!,ZF1!_Vol,ZN1!,ZN1!_Vol,ZB1!,ZB1!_Vol,UB1!,UB1!_Vol,RB1!,RB1!_Vol,RB2!,RB2!_Vol
2023:11:13 13:34:54,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,18.0,11.0,-11,566,-621451.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,214.0,478.0,0.6324846543901789,35607574.0,0.63795,36498.0,1.2255,33659.0,0.72365,12683.0,1.0686,64322.0,0.0066255,56285.0,1.10945,4864.0,77.36,57416.0,77.34,23645.0,3.632,47764.0,852.9,11406.0,22.18,17986.0,1939.2,64620.0,4423.25,166878.0,3.172,29625.0,34298.0,22815.0,1707.8,20674.0,101.22265625,138387.0,104.953125,253829.0,107.375,350424.0,113.09375,86835.0,117.09375,44307.0,2.1886,3288.0,2.1671,4042.0
2023:11:13 13:34:57,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,13.0,8.0,-11,566,-619530.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,215.0,479.0,0.6324846543901789,35607574.0,0.63795,36501.0,1.2255,33659.0,0.72365,12683.0,1.0686,64322.0,0.0066255,56285.0,1.10945,4864.0,77.36,57418.0,77.33,23646.0,3.632,47764.0,852.7,11407.0,22.18,17987.0,1939.3,64637.0,4423.25,166906.0,3.172,29625.0,34298.0,22815.0,1707.8,20674.0,101.22265625,138388.0,104.953125,253829.0,107.359375,350425.0,113.09375,86835.0,117.09375,44307.0,2.1886,3288.0,2.1671,4042.0
2023:11:13 13:34:58,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,13.0,8.0,-11,566,-619530.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,215.0,479.0,0.6324846543901789,35607574.0,0.63795,36501.0,1.2255,33659.0,0.72365,12683.0,1.0686,64322.0,0.0066255,56286.0,1.10945,4864.0,77.36,57431.0,77.33,23646.0,3.632,47764.0,852.7,11407.0,22.18,17987.0,1939.4,64638.0,4423.25,166906.0,3.172,29625.0,34298.0,22815.0,1707.8,20674.0,101.22265625,138388.0,104.953125,253830.0,107.359375,350425.0,113.09375,86835.0,117.09375,44307.0,2.1886,3288.0,2.1669,4043.0
2023:11:13 13:34:59,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,14.0,0.0,-11,566,-625286.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,215.0,480.0,0.6324846543901789,35607574.0,0.638,36502.0,1.2255,33672.0,0.72365,12683.0,1.0686,64323.0,0.0066255,56307.0,1.10945,4864.0,77.36,57432.0,77.33,23647.0,3.632,47764.0,852.7,11407.0,22.18,17987.0,1939.5,64663.0,4423.25,166906.0,3.172,29625.0,34298.0,22815.0,1707.8,20675.0,101.22265625,138389.0,104.953125,253859.0,107.359375,350425.0,113.09375,86835.0,117.09375,44307.0,2.1886,3288.0,2.1669,4043.0
2023:11:13 13:35:00,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,14.0,0.0,-11,566,-625286.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,215.0,480.0,0.6324846543901789,35607574.0,0.638,36506.0,1.2255,33673.0,0.72365,12683.0,1.0686,64324.0,0.0066255,56307.0,1.10945,4864.0,77.36,57434.0,77.33,23648.0,3.632,47764.0,852.7,11407.0,22.185,17990.0,1939.5,64664.0,4423.5,166912.0,3.172,29625.0,34298.0,22816.0,1707.8,20676.0,101.22265625,138389.0,104.953125,253868.0,107.359375,350426.0,113.09375,86835.0,117.09375,44307.0,2.1886,3288.0,2.1671,4044.0
2023:11:13 13:35:02,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,15.0,0.0,-11,566,-647332.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,215.0,480.0,0.6324846543901789,35607574.0,0.638,36506.0,1.2255,33673.0,0.72365,12683.0,1.0686,64324.0,0.0066255,56307.0,1.10945,4864.0,77.36,57437.0,77.33,23648.0,3.632,47767.0,853.1,11408.0,22.19,18017.0,1939.6,64673.0,4423.5,166912.0,3.172,29625.0,34299.0,22817.0,1707.8,20676.0,101.22265625,138391.0,104.953125,253868.0,107.359375,350426.0,113.09375,86835.0,117.09375,44307.0,2.1886,3288.0,2.1671,4044.0
2023:11:13 13:35:02,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,15.0,0.0,-11,566,-647332.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,215.0,480.0,0.6324846543901789,35607574.0,0.638,36506.0,1.2255,33673.0,0.72365,12683.0,1.0686,64324.0,0.0066255,56307.0,1.10945,4864.0,77.36,57437.0,77.33,23648.0,3.632,47767.0,853.1,11408.0,22.19,18017.0,1939.6,64673.0,4423.5,166939.0,3.172,29626.0,34299.0,22817.0,1707.9,20681.0,101.22265625,138391.0,104.953125,253873.0,107.359375,350436.0,113.09375,86835.0,117.09375,44307.0,2.1886,3288.0,2.1671,4044.0
2023:11:13 13:35:03,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,15.0,0.0,-11,566,-647332.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,215.0,480.0,0.6324846543901789,35607574.0,0.638,36506.0,1.2255,33673.0,0.72365,12683.0,1.0686,64324.0,0.0066255,56307.0,1.10945,4864.0,77.36,57437.0,77.33,23648.0,3.632,47767.0,853.2,11409.0,22.19,18017.0,1939.6,64684.0,4423.5,166939.0,3.172,29626.0,34299.0,22817.0,1707.9,20681.0,101.22265625,138391.0,104.953125,253873.0,107.359375,350436.0,113.09375,86835.0,117.09375,44307.0,2.1886,3288.0,2.1671,4044.0
2023:11:13 13:35:06,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,38.0,30.0,-11,566,-654484.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,216.0,482.0,0.6326534970635345,35607584.0,0.638,36507.0,1.2255,33677.0,0.72365,12683.0,1.06855,64342.0,0.0066255,56311.0,1.10945,4865.0,77.36,57448.0,77.33,23655.0,3.632,47793.0,853.0,11412.0,22.19,18022.0,1939.6,64684.0,4423.5,166939.0,3.172,29626.0,34298.0,22827.0,1707.7,20683.0,101.21875,138393.0,104.9453125,253876.0,107.359375,350437.0,113.09375,86835.0,117.0625,44317.0,2.1886,3288.0,2.1671,4044.0
2023:11:13 13:35:07,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,38.0,30.0,-11,566,-654484.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,216.0,482.0,0.6326534970635345,35607644.0,0.63795,36514.0,1.2255,33678.0,0.72365,12683.0,1.06855,64352.0,0.0066255,56315.0,1.10945,4865.0,77.36,57448.0,77.33,23655.0,3.6315,47811.0,852.9,11413.0,22.19,18032.0,1939.5,64691.0,4423.25,166954.0,3.172,29630.0,34297.0,22828.0,1707.4,20685.0,101.21875,138393.0,104.9453125,254099.0,107.359375,350456.0,113.09375,86843.0,117.0625,44378.0,2.1886,3288.0,2.1671,4044.0
2023:11:13 13:35:08,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,32.0,33.0,-11,566,-650334.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,216.0,483.0,0.6326534970635345,35607645.0,0.63795,36515.0,1.2255,33683.0,0.72365,12683.0,1.06855,64352.0,0.0066255,56315.0,1.10945,4865.0,77.36,57449.0,77.33,23655.0,3.6315,47811.0,853.0,11414.0,22.185,18033.0,1939.5,64691.0,4423.25,166954.0,3.172,29630.0,34297.0,22829.0,1707.4,20686.0,101.21875,138393.0,104.9453125,254100.0,107.359375,351357.0,113.09375,87001.0,117.0625,44378.0,2.1894,3290.0,2.1674,4045.0
2023:11:13 13:35:09,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,32.0,33.0,-11,566,-650334.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,216.0,483.0,0.6326534970635345,35607647.0,0.63795,36517.0,1.2255,33691.0,0.72365,12700.0,1.06855,64354.0,0.0066255,56315.0,1.10945,4865.0,77.36,57450.0,77.33,23655.0,3.632,47822.0,853.0,11419.0,22.185,18033.0,1939.5,64693.0,4423.25,166954.0,3.172,29630.0,34297.0,22829.0,1707.5,20688.0,101.22265625,138394.0,104.9453125,254220.0,107.359375,351440.0,113.09375,87005.0,117.0625,44380.0,2.1894,3290.0,2.1674,4046.0
2023:11:13 13:35:10,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,32.0,33.0,-11,566,-650334.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,216.0,483.0,0.6326534970635345,35607647.0,0.63795,36517.0,1.2255,33695.0,0.72365,12700.0,1.06855,64357.0,0.0066255,56315.0,1.10945,4865.0,77.36,57454.0,77.33,23655.0,3.632,47823.0,853.0,11419.0,22.195,18035.0,1939.5,64693.0,4423.25,166960.0,3.172,29630.0,34298.0,22832.0,1707.6,20690.0,101.22265625,138394.0,104.9453125,254227.0,107.359375,351440.0,113.09375,87052.0,117.0625,44404.0,2.1894,3290.0,2.1674,4046.0
2023:11:13 13:35:12,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,21.0,24.0,-11,566,-655647.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,213.0,482.0,0.6326534970635345,35607671.0,0.63795,36517.0,1.2255,33695.0,0.72365,12700.0,1.06855,64357.0,0.0066255,56316.0,1.10945,4865.0,77.36,57454.0,77.33,23655.0,3.632,47823.0,853.0,11419.0,22.195,18035.0,1939.5,64693.0,4423.25,166967.0,3.172,29630.0,34299.0,22833.0,1707.6,20690.0,101.22265625,138395.0,104.9453125,254229.0,107.359375,351440.0,113.09375,87052.0,117.0625,44404.0,2.1894,3290.0,2.1674,4046.0
2023:11:13 13:35:13,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,21.0,24.0,-11,566,-655647.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,213.0,482.0,0.6326534970635345,35607671.0,0.63795,36517.0,1.2255,33697.0,0.72365,12700.0,1.06855,64362.0,0.0066255,56316.0,1.10945,4865.0,77.36,57459.0,77.33,23655.0,3.6325,47831.0,853.1,11420.0,22.195,18035.0,1939.5,64693.0,4423.5,166969.0,3.173,29631.0,34299.0,22833.0,1707.6,20691.0,101.22265625,138396.0,104.9453125,254233.0,107.359375,351444.0,113.09375,87054.0,117.0625,44404.0,2.1894,3290.0,2.1674,4046.0
2023:11:13 13:35:14,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,28.0,25.0,-11,566,-655857.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,212.0,480.0,0.6324846543901789,35607675.0,0.638,36518.0,1.2255,33697.0,0.7237,12702.0,1.06855,64362.0,0.0066255,56331.0,1.10945,4865.0,77.35,57461.0,77.32,23656.0,3.633,47836.0,853.1,11421.0,22.19,18036.0,1939.6,64694.0,4423.5,166973.0,3.173,29631.0,34299.0,22835.0,1707.5,20699.0,101.22265625,138398.0,104.9453125,254233.0,107.359375,351502.0,113.125,87164.0,117.09375,44408.0,2.1894,3290.0,2.1669,4047.0
2023:11:13 13:35:16,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,28.0,25.0,-11,566,-655857.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,212.0,480.0,0.6324846543901789,35607717.0,0.638,36518.0,1.2255,33697.0,0.72365,12707.0,1.06855,64363.0,0.0066255,56331.0,1.10945,4865.0,77.35,57463.0,77.32,23657.0,3.633,47843.0,853.3,11423.0,22.195,18037.0,1939.8,64713.0,4423.5,166973.0,3.173,29634.0,34299.0,22836.0,1707.5,20699.0,101.22265625,138400.0,104.9453125,254233.0,107.359375,351502.0,113.125,87164.0,117.09375,44450.0,2.1894,3290.0,2.1669,4047.0
2023:11:13 13:35:17,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,38.0,40.0,-11,566,-661593.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,212.0,480.0,0.6324846543901789,35607717.0,0.638,36518.0,1.2255,33697.0,0.72365,12707.0,1.06855,64365.0,0.0066255,56331.0,1.1095,4867.0,77.35,57467.0,77.32,23659.0,3.633,47847.0,853.3,11423.0,22.18,18199.0,1939.5,64788.0,4423.5,166989.0,3.173,29644.0,34299.0,22836.0,1707.5,20715.0,101.22265625,138401.0,104.9453125,254292.0,107.359375,351502.0,113.125,87164.0,117.09375,44450.0,2.1894,3290.0,2.1669,4047.0
2023:11:13 13:35:18,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,38.0,40.0,-11,566,-661593.0,0.066711140760507,1959.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,212.0,480.0,0.6324846543901789,35607717.0,0.638,36518.0,1.2255,33701.0,0.72365,12707.0,1.06855,64374.0,0.0066255,56331.0,1.1095,4867.0,77.34,57476.0,77.31,23660.0,3.6325,47851.0,853.3,11423.0,22.175,18203.0,1939.5,64794.0,4423.5,166989.0,3.173,29666.0,34299.0,22836.0,1707.5,20715.0,101.22265625,138401.0,104.9453125,254292.0,107.359375,351502.0,113.125,87164.0,117.09375,44450.0,2.1894,3290.0,2.1669,4047.0
2023:11:13 13:35:19,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,38.0,40.0,-11,566,-661593.0,0.066711140760507,1960.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,212.0,480.0,0.6324846543901789,35607717.0,0.63795,36521.0,1.2255,33701.0,0.72365,12707.0,1.06855,64381.0,0.0066255,56331.0,1.1095,4867.0,77.34,57476.0,77.31,23660.0,3.632,47852.0,853.3,11423.0,22.17,18204.0,1939.5,64794.0,4423.5,167012.0,3.173,29671.0,34299.0,22836.0,1707.5,20715.0,101.21875,138422.0,104.9453125,254298.0,107.359375,351502.0,113.125,87164.0,117.09375,44450.0,2.1894,3290.0,2.1669,4047.0
2023:11:13 13:35:21,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,29.0,33.0,-11,566,-663781.0,0.066711140760507,1960.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,210.0,477.0,0.6324846543901789,35607717.0,0.63795,36521.0,1.2255,33701.0,0.72365,12707.0,1.06855,64382.0,0.0066255,56331.0,1.1095,4867.0,77.34,57479.0,77.31,23660.0,3.632,47858.0,853.3,11423.0,22.165,18206.0,1939.4,64797.0,4423.5,167056.0,3.173,29672.0,34299.0,22836.0,1707.6,20768.0,101.21875,138422.0,104.9453125,254299.0,107.359375,351502.0,113.125,87164.0,117.09375,44450.0,2.1894,3290.0,2.1669,4047.0
2023:11:13 13:35:22,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,29.0,33.0,-11,566,-663781.0,0.066711140760507,1960.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,210.0,477.0,0.6324846543901789,35607717.0,0.6379,36522.0,1.2255,33701.0,0.72365,12707.0,1.06855,64382.0,0.0066255,56331.0,1.1095,4867.0,77.35,57488.0,77.32,23665.0,3.6325,47860.0,853.3,11423.0,22.165,18211.0,1939.4,64797.0,4423.5,167056.0,3.174,29685.0,34299.0,22836.0,1707.6,20768.0,101.21875,138422.0,104.9453125,254369.0,107.359375,351502.0,113.125,87164.0,117.09375,44450.0,2.1894,3290.0,2.1669,4047.0
2023:11:13 13:35:23,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,41.0,36.0,-11,566,-671025.0,0.066711140760507,1960.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,210.0,477.0,0.6324846543901789,35607721.0,0.6379,36523.0,1.2255,33702.0,0.72365,12707.0,1.0686,64387.0,0.0066255,56331.0,1.1095,4868.0,77.35,57491.0,77.32,23667.0,3.6325,47861.0,853.2,11424.0,22.17,18214.0,1939.6,64806.0,4423.75,167077.0,3.174,29687.0,34300.0,22838.0,1707.7,20771.0,101.21875,138434.0,104.9453125,254370.0,107.359375,351502.0,113.125,87165.0,117.09375,44496.0,2.1894,3290.0,2.1669,4047.0
2023:11:13 13:35:24,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,41.0,36.0,-11,566,-671025.0,0.066711140760507,1960.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,210.0,477.0,0.6324846543901789,35607721.0,0.6379,36523.0,1.2255,33702.0,0.72365,12707.0,1.0686,64389.0,0.0066255,56331.0,1.1095,4869.0,77.35,57491.0,77.32,23667.0,3.6325,47861.0,853.2,11425.0,22.16,18234.0,1939.6,64806.0,4423.75,167078.0,3.173,29703.0,34300.0,22839.0,1707.6,20772.0,101.21875,138434.0,104.9453125,254370.0,107.359375,351502.0,113.15625,87246.0,117.09375,44498.0,2.1894,3290.0,2.1669,4047.0
2023:11:13 13:35:26,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,41.0,36.0,-11,566,-671025.0,0.066711140760507,1960.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,210.0,477.0,0.6324846543901789,35607765.0,0.6379,36523.0,1.2255,33702.0,0.72365,12707.0,1.0686,64389.0,0.0066255,56331.0,1.1095,4869.0,77.35,57493.0,77.32,23667.0,3.632,47867.0,853.2,11425.0,22.16,18234.0,1939.6,64806.0,4423.75,167106.0,3.173,29732.0,34300.0,22843.0,1707.6,20772.0,101.22265625,138436.0,104.9453125,254370.0,107.359375,351502.0,113.15625,87246.0,117.09375,44498.0,2.1894,3290.0,2.1669,4048.0
2023:11:13 13:35:27,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,46.0,43.0,-11,566,-675923.0,0.066711140760507,1960.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,211.0,478.0,0.6324846543901789,35607767.0,0.6379,36523.0,1.2255,33702.0,0.72365,12707.0,1.0686,64389.0,0.0066255,56331.0,1.1095,4869.0,77.35,57493.0,77.32,23667.0,3.632,47867.0,853.2,11425.0,22.16,18234.0,1939.6,64806.0,4423.75,167106.0,3.173,29732.0,34300.0,22843.0,1707.6,20772.0,101.22265625,138436.0,104.9453125,254370.0,107.359375,351502.0,113.15625,87246.0,117.09375,44498.0,2.1894,3290.0,2.1669,4048.0
2023:11:13 13:35:29,5.29,5.426,5.062,4.675,4.642,4.966,4.756,5.33,103.64,2922891,25.96,300,15.01,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.01,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,46.0,43.0,-11,566,-675923.0,0.066711140760507,1961.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,211.0,478.0,0.6324846543901789,35607767.0,0.6379,36523.0,1.2255,33702.0,0.72365,12707.0,1.0686,64391.0,0.0066255,56331.0,1.1095,4869.0,77.35,57504.0,77.32,23668.0,3.632,47871.0,853.4,11426.0,22.16,18235.0,1939.6,64819.0,4423.75,167127.0,3.172,29739.0,34300.0,22848.0,1707.6,20775.0,101.22265625,138438.0,104.9453125,254370.0,107.359375,351502.0,113.15625,87246.0,117.09375,44500.0,2.1894,3290.0,2.1669,4048.0
